channel,message_id,date,text,sender_id,views,image_path,doc_path,processed_text,conll_text
@AwasMart,11784,2025-06-10T13:09:02+00:00,"✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder
      💯 High Quality 

📌የህፃናት መመገቢያ ጡጦ

👉Silicone Squeeze Spoon Feeder for Infant Food Dispensing and Feeding

🌷Safe Material
🌷Filterable Food
🌷Strong Sealing
🌷Easy to Use

    ዋጋ💵፦  💰400 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2984,data/raw/media\@AwasMart_11784.jpg,,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder 💯 High Quality 📌የህፃናት መመገቢያ ጡጦ 👉Silicone Squeeze Spoon Feeder for Infant Food Dispensing and Feeding 🌷Safe Material 🌷Filterable Food 🌷Strong Sealing 🌷Easy to Use ዋጋ💵 💰400 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌,ህጻን መመገቢያ ጠርሙስ Spoon with Container ህጻን Food Feeder High Quality የህፃናት መመገቢያ ጡጦ Silicone Squeeze Spoon Feeder for Infant Food Dispensing and መመገቢያ Safe Material Filterable Food Strong Sealing Easy to Use ዋጋ 400 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart
@AwasMart,11783,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,3091,,data/raw/media\@AwasMart_11783.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush,U-shaped ህጻን Toothbrush
@AwasMart,11782,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,3111,,data/raw/media\@AwasMart_11782.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush,U-shaped ህጻን Toothbrush
@AwasMart,11781,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,2413,,data/raw/media\@AwasMart_11781.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush,U-shaped ህጻን Toothbrush
@AwasMart,11780,2025-06-10T07:57:52+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush

✔የልጆች ጥርስ መቦረሻ
👉Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

       ዋጋ💵፦  💰 250 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2868,data/raw/media\@AwasMart_11780.jpg,,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush ✔የልጆች ጥርስ መቦረሻ 👉Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers ዋጋ💵 💰 250 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌,U-shaped ህጻን Toothbrush የልጆች ጥርስ መቦረሻ Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers ዋጋ 250 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart
@AwasMart,11779,2025-06-09T18:32:54+00:00,❇️ 3Tier Washing machine/toilet rack,-1001429900086,2947,,data/raw/media\@AwasMart_11779.mp4,❇️ 3Tier Washing machine/toilet rack,3Tier Washing machine toilet rack
@AwasMart,11778,2025-06-09T18:32:54+00:00,"❇️ 3Tier Toilet Rack

👉Dimensions:-47*25*155cm
  .
ዋጋ💵፦  💰 3,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3237,data/raw/media\@AwasMart_11778.jpg,,"❇️ 3Tier Toilet Rack 👉Dimensions:-47*25*155cm . ዋጋ💵 💰 3,600 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌","3Tier Toilet Rack Dimensions -47 25 155cm . ዋጋ 3,600 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart"
@AwasMart,11777,2025-06-09T12:35:25+00:00,,-1001429900086,3205,data/raw/media\@AwasMart_11777.jpg,,,
@AwasMart,11776,2025-06-09T12:35:25+00:00,,-1001429900086,3474,data/raw/media\@AwasMart_11776.jpg,,,
@AwasMart,11775,2025-06-09T12:35:24+00:00,,-1001429900086,2963,data/raw/media\@AwasMart_11775.jpg,,,
@AwasMart,11774,2025-06-09T12:35:24+00:00,,-1001429900086,3183,data/raw/media\@AwasMart_11774.jpg,,,
@AwasMart,11773,2025-06-09T12:35:24+00:00,,-1001429900086,3194,data/raw/media\@AwasMart_11773.jpg,,,
@AwasMart,11772,2025-06-09T12:35:24+00:00,,-1001429900086,3169,data/raw/media\@AwasMart_11772.jpg,,,
@AwasMart,11771,2025-06-09T12:35:24+00:00,,-1001429900086,2965,data/raw/media\@AwasMart_11771.jpg,,,
@AwasMart,11770,2025-06-09T12:35:10+00:00,"❇️ U shapped Stainless Steel Frame Mosquito Net

✔️አዲስ ዲዛይን አጎበር
✔️ ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት
✔️ በቀላሉ የሚገጣጠም፤ የሚፈታ
✔️ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን
✔️ ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ
✔️ በነጭ፣ በወይነ ጠጅ፣ በቡኒ እና በፒንክ ቀለም የመጣ

Size:- 180*180cm

       ዋጋ💵፦  💰 6,000 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2937,data/raw/media\@AwasMart_11770.jpg,,"❇️ U shapped Stainless Steel Frame Mosquito Net ✔️አዲስ ዲዛይን አጎበር ✔️ ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት ✔️ በቀላሉ የሚገጣጠም የሚፈታ ✔️ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን ✔️ ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ ✔️ በነጭ በወይነ ጠጅ በቡኒ እና በፒንክ ቀለም የመጣ Size:- 180*180cm ዋጋ💵 💰 6,000 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌","U shapped Stainless Steel Frame Mosquito Net አዲስ ዲዛይን አጎበር ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት በቀላሉ የሚገጣጠም የሚፈታ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ በነጭ በወይነ ጠጅ በቡኒ እና በፒንክ ቀለም የመጣ Size - 180 180cm ዋጋ 6,000 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart"
@AwasMart,11769,2025-06-09T06:13:22+00:00,❇️One Step Hair Dryer & Styler,-1001429900086,2945,,data/raw/media\@AwasMart_11769.mp4,❇️One Step Hair Dryer & Styler,One Step Hair Dryer Styler
@AwasMart,11768,2025-06-09T06:13:22+00:00,"❇️ One Step Hair Dryer & Styler 

🔰 ከርል ለመስራት
🔰 ለማለስለስ
🔰 እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ

🔰 የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ

    ዋጋ💵፦  💰1,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3130,data/raw/media\@AwasMart_11768.jpg,,"❇️ One Step Hair Dryer & Styler 🔰 ከርል ለመስራት 🔰 ለማለስለስ 🔰 እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ 🔰 የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ ዋጋ💵 💰1,600 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌","One Step Hair Dryer Styler ከርል ለመስራት ለማለስለስ እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ ዋጋ 1,600 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart"
@AwasMart,11767,2025-06-08T06:19:40+00:00,❇️Car Solar Aromatherapy,-1001429900086,3269,,data/raw/media\@AwasMart_11767.mp4,❇️Car Solar Aromatherapy,Car Solar Aromatherapy
@AwasMart,11766,2025-06-08T06:19:40+00:00,"❇️Car Solar Aromatherapy

👍በ ፀሀይ ብርሀን የሚሰራ
👍ለመኪናዎ ጥሩ ጠረን የሚያላብስ
👍እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 

👍ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ

    ዋጋ💵፦  💰850 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3198,data/raw/media\@AwasMart_11766.jpg,,❇️Car Solar Aromatherapy 👍በ ፀሀይ ብርሀን የሚሰራ 👍ለመኪናዎ ጥሩ ጠረን የሚያላብስ 👍እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 👍ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ ዋጋ💵 💰850 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌,Car Solar Aromatherapy በ ፀሀይ ብርሀን የሚሰራ ለመኪናዎ ጥሩ ጠረን የሚያላብስ እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ ዋጋ 850 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart
@AwasMart,11765,2025-06-07T17:59:10+00:00,❇️Silicone baby feeding set,-1001429900086,2993,,data/raw/media\@AwasMart_11765.mp4,❇️Silicone baby feeding set,Silicone ህጻን መመገቢያ ስብስብ
@AwasMart,11764,2025-06-07T17:59:10+00:00,,-1001429900086,2801,data/raw/media\@AwasMart_11764.jpg,,,
@AwasMart,11763,2025-06-07T17:59:10+00:00,,-1001429900086,3020,data/raw/media\@AwasMart_11763.jpg,,,
@AwasMart,11762,2025-06-07T17:59:10+00:00,,-1001429900086,2682,data/raw/media\@AwasMart_11762.jpg,,,
@AwasMart,11761,2025-06-07T17:59:10+00:00,"❇️Silicone baby feeding set

    ዋጋ💵፦  💰1,700 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2920,data/raw/media\@AwasMart_11761.jpg,,"❇️Silicone baby feeding set ዋጋ💵 💰1,700 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌","Silicone ህጻን መመገቢያ ስብስብ ዋጋ 1,700 ETB በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን - 1 . ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2 . ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart"
@AwasMart,11760,2025-06-07T12:13:28+00:00,"🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖
ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-11:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2781,data/raw/media\@AwasMart_11760.jpg,,🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖 ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-11:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን 📍አድራሻችን:- 📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌,ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4 30-11 00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን አድራሻችን - ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 ( 251941661030 251943190237) ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል t.me AwasMart
